state,city_slug,snapshot_title,average_rent,average_rent_direction,average_rent_label,availability_rate,availability_direction,availability_label,market_trend,market_trend_direction,market_trend_label,notable_areas,notable_areas_label,summary,rent_note,availability_note,tenant_takeaway,enrichment_tier,approved
SC,conway,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Conway|Business district|Main commercial corridors,Common tenant search areas,"Conway tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,easley,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Easley|Business district|Main commercial corridors,Common tenant search areas,"Easley tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,florence,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Florence|Business district|Main commercial corridors,Common tenant search areas,"Florence tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,fort-mill,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Highway 160 W,Common tenant search areas,"Fort Mill tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,greer,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Greer|Business district|Main commercial corridors,Common tenant search areas,"Greer tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,hardeeville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Hardeeville|Business district|Main commercial corridors,Common tenant search areas,"Hardeeville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,hilton-head-island,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Hilton Head Island|Business district|Main commercial corridors,Common tenant search areas,"Hilton Head Island tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,ladson,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Ladson|Business district|Main commercial corridors,Common tenant search areas,"Ladson tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,mount-pleasant,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Winnowing Way,Common tenant search areas,"Mount Pleasant tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
SC,murrells-inlet,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Murrells Inlet|Business district|Main commercial corridors,Common tenant search areas,"Murrells Inlet tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,myrtle-beach,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Myrtle Beach|Business district|Main commercial corridors,Common tenant search areas,"Myrtle Beach tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,north-augusta,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown North Augusta|Business district|Main commercial corridors,Common tenant search areas,"North Augusta tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,north-charleston,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown North Charleston|Business district|Main commercial corridors,Common tenant search areas,"North Charleston tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,north-myrtle-beach,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown North Myrtle Beach|Business district|Main commercial corridors,Common tenant search areas,"North Myrtle Beach tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,piedmont,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Old Grove Rd,Common tenant search areas,"Piedmont tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,ridgeland,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Ridgeland|Business district|Main commercial corridors,Common tenant search areas,"Ridgeland tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,rock-hill,Office Market Snapshot,$25–$45/SF/YR,flat,Typical office asking rent,Moderate,flat,Tenant options vary by building and location,Balanced,flat,Location fit and deal structure matter,Main St E,Common tenant search areas,"Rock Hill tenants should compare office options by location, building condition, access, and room for flexibility.","Office rents should be checked by building class, location, and lease structure.","Availability can vary by building and local submarket, so current options should be verified.",Tenants should compare several local options before committing to a location.,tier_2,
SC,simpsonville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Simpsonville|Business district|Main commercial corridors,Common tenant search areas,"Simpsonville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,spartanburg,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Centura Ct|John Martin Rd|Old Lowe Rd,Common tenant search areas,"Spartanburg tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,summerville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Summerville|Business district|Main commercial corridors,Common tenant search areas,"Summerville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SC,sumter,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Sumter|Business district|Main commercial corridors,Common tenant search areas,"Sumter tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SD,rapid-city,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Rapid City|Business district|Main commercial corridors,Common tenant search areas,"Rapid City tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
SD,sioux-falls,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",S Reid St,Common tenant search areas,"Sioux Falls tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,alcoa,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Alcoa|Business district|Main commercial corridors,Common tenant search areas,"Alcoa tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,arlington,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Arlington|Business district|Main commercial corridors,Common tenant search areas,"Arlington tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,bartlett,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Downtown Bartlett|Main commercial corridors,Common tenant search areas,"Bartlett tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,brentwood,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Overlook Blvd|Seven Springs Way,Common tenant search areas,"Brentwood tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,chattanooga,Office Market Snapshot,$25–$45/SF/YR,flat,Typical office asking rent,Moderate,flat,Tenant options vary by building and location,Balanced,flat,Location fit and deal structure matter,W Martin Luther King Blvd,Common tenant search areas,"Chattanooga tenants should compare office options by location, building condition, access, and room for flexibility.","Office rents should be checked by building class, location, and lease structure.","Availability can vary by building and local submarket, so current options should be verified.",Tenants should compare several local options before committing to a location.,tier_2,
TN,clarksville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Clarksville|Business district|Main commercial corridors,Common tenant search areas,"Clarksville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,cleveland,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Cleveland|Business district|Main commercial corridors,Common tenant search areas,"Cleveland tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,cookeville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Cookeville|Business district|Main commercial corridors,Common tenant search areas,"Cookeville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,cool-springs,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Downtown Cool Springs|Main commercial corridors,Common tenant search areas,"Cool Springs tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,cordova,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Downtown Cordova|Main commercial corridors,Common tenant search areas,"Cordova tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,dover,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Downtown Dover|Main commercial corridors,Common tenant search areas,"Dover tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,elizabethton,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Elizabethton|Business district|Main commercial corridors,Common tenant search areas,"Elizabethton tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,franklin,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Cool Springs Blvd|Mallory Ln,Common tenant search areas,"Franklin tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,gatlinburg,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Gatlinburg|Business district|Main commercial corridors,Common tenant search areas,"Gatlinburg tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,germantown,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Downtown Germantown|Main commercial corridors,Common tenant search areas,"Germantown tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,harriman,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Harriman|Business district|Main commercial corridors,Common tenant search areas,"Harriman tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,hendersonville,Office Market Snapshot,$20–$40/SF/YR,flat,Typical office asking rent,Balanced,flat,Local options should be verified before a search,Stable local demand,flat,Practical fit matters more than headline market trends,Downtown Hendersonville|Main commercial corridors,Common tenant search areas,"Hendersonville tenants should verify current office options by location, building condition, and lease flexibility.",Office rent ranges should be confirmed before publication.,Current availability should be verified before making search decisions.,"Tenants should confirm pricing, availability, and location fit before moving forward.",tier_3,
TN,hixson,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Hixson|Business district|Main commercial corridors,Common tenant search areas,"Hixson tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,johnson-city,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Johnson City|Business district|Main commercial corridors,Common tenant search areas,"Johnson City tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,kingsport,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Kingsport|Business district|Main commercial corridors,Common tenant search areas,"Kingsport tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,knoxville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Prosperity Dr|S. Gay Street,Common tenant search areas,"Knoxville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,lenoir-city,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Lenoir City|Business district|Main commercial corridors,Common tenant search areas,"Lenoir City tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,louisville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Louisville|Business district|Main commercial corridors,Common tenant search areas,"Louisville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,maryville,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Maryville|Business district|Main commercial corridors,Common tenant search areas,"Maryville tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,morristown,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Morristown|Business district|Main commercial corridors,Common tenant search areas,"Morristown tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,mount-juliet,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Mount Juliet|Business district|Main commercial corridors,Common tenant search areas,"Mount Juliet tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,murfreesboro,Office Market Snapshot,$25–$45/SF/YR,flat,Typical office asking rent,Moderate,flat,Tenant options vary by building and location,Balanced,flat,Location fit and deal structure matter,Medical Center Pkwy,Common tenant search areas,"Murfreesboro tenants should compare office options by location, building condition, access, and room for flexibility.","Office rents should be checked by building class, location, and lease structure.","Availability can vary by building and local submarket, so current options should be verified.",Tenants should compare several local options before committing to a location.,tier_2,
TN,oak-ridge,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Oak Ridge|Business district|Main commercial corridors,Common tenant search areas,"Oak Ridge tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,ooltewah,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Ooltewah|Business district|Main commercial corridors,Common tenant search areas,"Ooltewah tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
TN,pigeon-forge,Office Market Snapshot,$30–$55/SF/YR,flat,Typical office asking rent,Balanced supply,flat,Options vary by building quality and submarket,Stabilizing market,flat,"Tenants should compare location, cost, and flexibility",Downtown Pigeon Forge|Business district|Main commercial corridors,Common tenant search areas,"Pigeon Forge tenants can use this draft snapshot to compare office options by location, building quality, access, and lease flexibility across the market.","Office rents should be reviewed by building class, location, size, and lease structure before publication.",Availability should be verified against current local market conditions because options can vary meaningfully by building and submarket.,"Tenants should compare total occupancy cost, commute patterns, building quality, and flexibility before choosing a location.",tier_1,
